Scenario_No,Run_No,dc_Avg_spd,dc_min_spd,pos,lane
Scenario63,3,62.6004,56.0385,2500,1
Scenario63,3,62.6919,51.6327,2500,2
Scenario63,4,62.9704,59.2854,0,1
Scenario63,4,63.1306,60.3996,0,2
Scenario63,4,62.7628,60.2319,500,1
Scenario63,4,63.4243,59.9501,500,2
Scenario63,4,62.4056,52.8733,1000,1
Scenario63,4,63.291,53.5651,1000,2
Scenario63,4,60.5586,45.159,1500,1
Scenario63,4,60.3776,26.3621,1500,2
Scenario63,4,61.0042,43.6677,2000,1
Scenario63,4,61.5564,42.3654,2000,2
Scenario63,4,61.7685,45.2878,2500,1
Scenario63,4,62.0818,45.5913,2500,2
Scenario63,5,62.5605,59.0016,0,1
Scenario63,5,62.869,58.5246,0,2
Scenario63,5,62.5305,57.6706,500,1
Scenario63,5,63.323,60.0304,500,2
Scenario63,5,62.5101,55.9261,1000,1
Scenario63,5,63.3616,57.51,1000,2
Scenario63,5,59.8074,42.1364,1500,1
Scenario63,5,61.6787,40.7579,1500,2
Scenario63,5,61.4512,50.5571,2000,1
Scenario63,5,62.3307,55.9813,2000,2
Scenario63,5,62.2757,56.8242,2500,1
Scenario63,5,62.604,57.7294,2500,2
Scenario64,1,63.1388,59.6411,0,1
Scenario64,1,62.8627,60.562,0,2
Scenario64,1,63.36,60.7889,500,1
Scenario64,1,63.5697,61.1285,500,2
Scenario64,1,63.9044,61.8978,1000,1
Scenario64,1,64.081,61.4513,1000,2
Scenario64,1,63.8509,61.4016,1500,1
Scenario64,1,64.068,62.095,1500,2
Scenario64,1,64.0464,61.982,2000,1
Scenario64,1,64.2501,62.1763,2000,2
Scenario64,1,63.9943,61.781,2500,1
Scenario64,1,64.1541,58.1931,2500,2
Scenario64,1,63.8377,58.9746,3000,1
Scenario64,1,64.0165,57.6874,3000,2
Scenario64,1,63.1875,58.2638,3500,1
Scenario64,1,63.3111,59.1785,3500,2
Scenario64,1,62.7212,57.2489,4000,1
Scenario64,1,62.8346,57.6603,4000,2
Scenario64,1,62.7914,55.4245,4500,1
Scenario64,1,63.1469,56.9443,4500,2
Scenario64,2,62.7842,59.3994,0,1
Scenario64,2,62.8766,58.8603,0,2
Scenario64,2,62.9959,60.4042,500,1
Scenario64,2,63.4842,60.7214,500,2
Scenario64,2,63.6381,61.3398,1000,1
Scenario64,2,64.0983,61.3786,1000,2
Scenario64,2,63.5322,60.9474,1500,1
Scenario64,2,64.2911,62.2546,1500,2
Scenario64,2,63.5777,61.3964,2000,1
Scenario64,2,64.4389,61.2775,2000,2
Scenario64,2,63.5639,61.5376,2500,1
Scenario64,2,64.3322,61.3605,2500,2
Scenario64,2,63.1154,50.125,3000,1
Scenario64,2,64.0308,44.0252,3000,2
Scenario64,2,62.4781,47.6864,3500,1
Scenario64,2,63.3196,46.3986,3500,2
Scenario64,2,62.261,51.48,4000,1
Scenario64,2,63.1351,54.715,4000,2
Scenario64,2,62.7146,57.6014,4500,1
Scenario64,2,63.4099,57.0367,4500,2
Scenario64,3,62.8247,58.2667,0,1
Scenario64,3,62.7217,58.0849,0,2
Scenario64,3,62.8758,56.9696,500,1
Scenario64,3,63.5858,59.3144,500,2
Scenario64,3,63.7014,59.1314,1000,1
Scenario64,3,64.2772,61.3299,1000,2
Scenario64,3,63.6245,59.5253,1500,1
Scenario64,3,64.2824,61.7298,1500,2
Scenario64,3,63.8192,60.4125,2000,1
Scenario64,3,64.4585,61.5958,2000,2
Scenario64,3,63.7765,62.0882,2500,1
Scenario64,3,64.459,61.6951,2500,2
Scenario64,3,63.5954,58.5957,3000,1
Scenario64,3,64.2291,57.0989,3000,2
Scenario64,3,62.9918,60.376,3500,1
Scenario64,3,63.4736,60.5582,3500,2
Scenario64,3,62.7911,59.5996,4000,1
Scenario64,3,62.9696,58.0198,4000,2
Scenario64,3,62.9798,59.1801,4500,1
Scenario64,3,63.2189,58.254,4500,2
Scenario64,4,62.9705,59.303,0,1
Scenario64,4,63.1309,60.405,0,2
Scenario64,4,63.0318,60.3269,500,1
Scenario64,4,63.723,60.4301,500,2
Scenario64,4,63.5408,61.5125,1000,1
Scenario64,4,64.2138,61.6986,1000,2
Scenario64,4,63.4297,60.7814,1500,1
Scenario64,4,64.076,61.7924,1500,2
Scenario64,4,63.6408,61.2452,2000,1
Scenario64,4,64.2407,62.2329,2000,2
Scenario64,4,63.5161,61.7896,2500,1
Scenario64,4,64.149,59.1051,2500,2
Scenario64,4,63.3098,55.9456,3000,1
Scenario64,4,63.8833,46.0237,3000,2
Scenario64,4,62.674,57.5095,3500,1
Scenario64,4,63.0707,53.2375,3500,2
Scenario64,4,62.5211,58.8986,4000,1
Scenario64,4,62.6563,52.3546,4000,2
Scenario64,4,62.5653,58.5801,4500,1
Scenario64,4,63.1975,58.2682,4500,2
Scenario64,5,62.554,59.0272,0,1
Scenario64,5,62.8616,58.5475,0,2
Scenario64,5,62.8141,57.8789,500,1
Scenario64,5,63.6203,60.6802,500,2
Scenario64,5,63.4685,61.4515,1000,1
Scenario64,5,64.2454,61.1349,1000,2
Scenario64,5,63.4567,61.4534,1500,1
Scenario64,5,64.187,61.5557,1500,2
Scenario64,5,63.5865,61.6139,2000,1
Scenario64,5,64.3006,61.9788,2000,2
Scenario64,5,63.5664,61.5118,2500,1
Scenario64,5,64.328,62.327,2500,2
Scenario64,5,63.4607,61.5413,3000,1
Scenario64,5,64.3567,61.7839,3000,2
Scenario64,5,62.7153,60.372,3500,1
Scenario64,5,63.4094,60.3027,3500,2
Scenario64,5,62.3103,58.6818,4000,1
Scenario64,5,62.8557,59.1999,4000,2
Scenario64,5,62.6349,58.8641,4500,1
Scenario64,5,63.0785,58.0104,4500,2
Scenario65,1,63.0277,57.6274,0,1
Scenario65,1,62.9899,58.3349,0,2
Scenario65,1,62.9827,57.4763,500,1
Scenario65,1,63.3295,58.636,500,2
Scenario65,1,63.2893,60.1285,1000,1
Scenario65,1,63.7608,58.9906,1000,2
Scenario65,1,61.7261,44.4858,1500,1
Scenario65,1,62.4171,42.0401,1500,2
Scenario65,1,62.5068,51.4095,2000,1
Scenario65,1,62.6959,48.5716,2000,2
Scenario65,1,62.9044,55.8511,2500,1
Scenario65,1,62.7666,52.9931,2500,2
Scenario65,2,62.8281,59.4179,0,1
Scenario65,2,62.8012,58.8475,0,2
Scenario65,2,62.781,59.4552,500,1
Scenario65,2,63.3028,60.6279,500,2
Scenario65,2,63.1441,59.1145,1000,1
Scenario65,2,63.8758,61.1882,1000,2
Scenario65,2,61.7022,47.7598,1500,1
Scenario65,2,62.5713,47.9427,1500,2
Scenario65,2,62.2289,55.2921,2000,1
Scenario65,2,62.708,48.0883,2000,2
Scenario65,2,62.7069,56.322,2500,1
Scenario65,2,62.9164,49.5501,2500,2
Scenario65,3,62.7138,57.3621,0,1
Scenario65,3,62.7855,58.0876,0,2
Scenario65,3,62.7243,57.26,500,1
Scenario65,3,63.3111,56.411,500,2
Scenario65,3,63.0361,56.1093,1000,1
Scenario65,3,63.7246,56.7164,1000,2
Scenario65,3,61.2006,43.8475,1500,1
Scenario65,3,62.2307,42.2805,1500,2
Scenario65,3,62.2054,50.9783,2000,1
Scenario65,3,62.7448,53.2762,2000,2
Scenario65,3,62.5078,57.0534,2500,1
Scenario65,3,62.7333,55.9611,2500,2
Scenario65,4,63.0315,58.8946,0,1
Scenario65,4,63.0462,59.8256,0,2
Scenario65,4,62.9716,60.6678,500,1
Scenario65,4,63.5196,60.7875,500,2
Scenario65,4,62.516,57.048,1000,1
Scenario65,4,63.4589,58.8405,1000,2
Scenario65,4,60.2303,31.7389,1500,1
Scenario65,4,61.3818,41.0112,1500,2
Scenario65,4,61.3958,48.4829,2000,1
Scenario65,4,62.1121,42.8375,2000,2
Scenario65,4,62.1815,55.402,2500,1
Scenario65,4,62.552,48.6132,2500,2
Scenario65,5,62.5998,58.5865,0,1
Scenario65,5,62.8886,59.4837,0,2
Scenario65,5,62.6648,57.3358,500,1
Scenario65,5,63.2899,58.5309,500,2
Scenario65,5,62.3511,55.9261,1000,1
Scenario65,5,63.1231,57.51,1000,2
Scenario65,5,60.1066,42.1364,1500,1
Scenario65,5,61.3708,40.7579,1500,2
Scenario65,5,61.4486,50.5571,2000,1
Scenario65,5,62.4234,53.3967,2000,2
Scenario65,5,62.2961,55.5306,2500,1
Scenario65,5,62.9663,57.7599,2500,2
Scenario66,1,63.0319,57.6128,0,1
Scenario66,1,62.9931,58.3397,0,2
Scenario66,1,63.2514,58.4643,500,1
Scenario66,1,63.6292,58.6512,500,2
Scenario66,1,63.8056,61.2931,1000,1
Scenario66,1,64.144,61.4513,1000,2
Scenario66,1,63.7164,61.7173,1500,1
Scenario66,1,64.2508,62.0481,1500,2
Scenario66,1,63.8426,61.5623,2000,1
Scenario66,1,64.4118,62.1722,2000,2
Scenario66,1,63.8391,61.4773,2500,1
Scenario66,1,64.3272,58.1931,2500,2
Scenario66,1,63.6036,58.3328,3000,1
Scenario66,1,64.3633,60.0642,3000,2
Scenario66,1,62.9664,56.8635,3500,1
Scenario66,1,63.607,59.5956,3500,2
Scenario66,1,62.6834,57.2822,4000,1
Scenario66,1,63.1541,56.2877,4000,2
Scenario66,1,62.835,54.7596,4500,1
Scenario66,1,63.5672,57.1511,4500,2
Scenario66,2,62.8323,59.3994,0,1
Scenario66,2,62.7967,58.8603,0,2
Scenario66,2,63.0305,60.4042,500,1
Scenario66,2,63.5626,59.8456,500,2
Scenario66,2,63.568,59.7488,1000,1
Scenario66,2,64.1969,61.3786,1000,2
Scenario66,2,63.6292,60.9474,1500,1
Scenario66,2,64.4284,61.9852,1500,2
Scenario66,2,63.7064,61.3964,2000,1
Scenario66,2,64.5113,61.2775,2000,2
Scenario66,2,63.7185,61.7555,2500,1
Scenario66,2,64.5169,61.3605,2500,2
Scenario66,2,63.446,58.7267,3000,1
Scenario66,2,64.2834,59.6053,3000,2
Scenario66,2,62.8114,60.5236,3500,1
Scenario66,2,63.5755,60.6394,3500,2
Scenario66,2,62.5904,58.9398,4000,1
Scenario66,2,63.2174,56.6136,4000,2
Scenario66,2,62.9105,59.0291,4500,1
Scenario66,2,63.6317,58.6159,4500,2
Scenario66,3,62.7155,57.3275,0,1
Scenario66,3,62.7852,58.0849,0,2
Scenario66,3,62.9458,57.3738,500,1
Scenario66,3,63.5853,57.0985,500,2
Scenario66,3,63.6203,58.2258,1000,1
Scenario66,3,64.3005,61.3299,1000,2
Scenario66,3,63.7246,60.2769,1500,1
Scenario66,3,64.3085,61.7298,1500,2
Scenario66,3,63.8528,60.9708,2000,1
Scenario66,3,64.5248,61.5958,2000,2
Scenario66,3,63.7096,62.1141,2500,1
Scenario66,3,64.4278,61.3718,2500,2
Scenario66,3,63.494,60.8602,3000,1
Scenario66,3,64.3152,52.582,3000,2
Scenario66,3,62.9846,60.8482,3500,1
Scenario66,3,63.3374,55.2236,3500,2
Scenario66,3,62.8049,58.743,4000,1
Scenario66,3,62.9885,57.5694,4000,2
Scenario66,3,62.9739,58.8493,4500,1
Scenario66,3,63.3607,58.5991,4500,2
Scenario66,4,63.038,58.9119,0,1
Scenario66,4,63.0451,59.8484,0,2
Scenario66,4,63.2092,60.9628,500,1
Scenario66,4,63.8269,60.9133,500,2
Scenario66,4,63.5534,61.5465,1000,1
Scenario66,4,64.2025,61.2868,1000,2
Scenario66,4,63.4385,61.3581,1500,1
Scenario66,4,64.159,62.0773,1500,2
Scenario66,4,63.5335,61.6291,2000,1
Scenario66,4,64.3696,62.1706,2000,2
Scenario66,4,63.5093,61.5325,2500,1
Scenario66,4,64.3216,61.5621,2500,2
Scenario66,4,63.2108,57.5563,3000,1
Scenario66,4,64.0819,53.5213,3000,2
Scenario66,4,62.7379,59.8223,3500,1
Scenario66,4,63.2598,57.1155,3500,2
Scenario66,4,62.3678,58.9007,4000,1
Scenario66,4,62.9245,52.3546,4000,2
Scenario66,4,62.5063,57.6055,4500,1
Scenario66,4,63.2214,58.2682,4500,2
Scenario66,5,62.559,56.5122,0,1
Scenario66,5,62.8912,59.3598,0,2
Scenario66,5,62.8859,55.8927,500,1
Scenario66,5,63.589,59.3686,500,2
Scenario66,5,63.4786,61.2924,1000,1
Scenario66,5,64.3485,60.3846,1000,2
Scenario66,5,63.4452,61.4333,1500,1
Scenario66,5,64.3088,61.6583,1500,2
Scenario66,5,63.5827,61.3451,2000,1
Scenario66,5,64.4836,62.0824,2000,2
Scenario66,5,63.3956,60.1038,2500,1
Scenario66,5,64.5635,61.6755,2500,2
Scenario66,5,63.1314,53.8068,3000,1
Scenario66,5,64.4122,57.1565,3000,2
Scenario66,5,62.6396,58.1082,3500,1
Scenario66,5,63.508,57.4538,3500,2
Scenario66,5,62.3731,58.2823,4000,1
Scenario66,5,63.1148,58.0711,4000,2
Scenario66,5,62.6632,59.1495,4500,1
Scenario66,5,63.3226,53.3992,4500,2
Scenario67,1,63.0232,58.4086,0,1
Scenario67,1,63.0333,59.2454,0,2
Scenario67,1,62.9476,57.9084,500,1
Scenario67,1,63.7347,60.6938,500,2
Scenario67,1,63.1363,58.6797,1000,1
Scenario67,1,63.8502,59.9349,1000,2
Scenario67,1,61.1161,45.1978,1500,1
Scenario67,1,62.4532,50.8867,1500,2
Scenario67,1,62.4395,51.5832,2000,1
Scenario67,1,62.897,46.2214,2000,2
Scenario67,1,62.825,53.8059,2500,1
Scenario67,1,63.0045,51.709,2500,2
Scenario67,2,62.9594,60.5349,0,1
Scenario67,2,62.9563,59.7926,0,2
Scenario67,2,62.9196,59.6083,500,1
Scenario67,2,63.646,60.2426,500,2
Scenario67,2,63.1136,59.4249,1000,1
Scenario67,2,63.622,59.459,1000,2
Scenario67,2,61.5152,48.5596,1500,1
Scenario67,2,62.4,42.1297,1500,2
Scenario67,2,62.4812,54.7544,2000,1
Scenario67,2,62.7392,56.613,2000,2
Scenario67,2,62.8458,58.3856,2500,1
Scenario67,2,63.1143,57.1341,2500,2
Scenario67,3,62.9474,58.972,0,1
Scenario67,3,62.9047,59.3379,0,2
Scenario67,3,62.6493,57.2235,500,1
Scenario67,3,63.2891,60.4057,500,2
Scenario67,3,61.735,43.1576,1000,1
Scenario67,3,62.6556,43.6523,1000,2
Scenario67,3,58.6299,28.8821,1500,1
Scenario67,3,59.2497,25.3248,1500,2
Scenario67,3,60.6023,41.6741,2000,1
Scenario67,3,61.0206,43.2386,2000,2
Scenario67,3,61.6055,49.7836,2500,1
Scenario67,3,62.1364,48.0521,2500,2
Scenario67,4,62.9596,57.1879,0,1
Scenario67,4,63.1328,60.4522,0,2
Scenario67,4,62.9289,59.8058,500,1
Scenario67,4,63.481,59.829,500,2
Scenario67,4,62.406,52.4206,1000,1
Scenario67,4,62.9337,48.7909,1000,2
Scenario67,4,59.439,32.2769,1500,1
Scenario67,4,60.1639,26.6992,1500,2
Scenario67,4,60.9631,46.4435,2000,1
Scenario67,4,61.2391,42.7775,2000,2
Scenario67,4,62.0668,50.7224,2500,1
Scenario67,4,62.0759,47.3921,2500,2
Scenario67,5,62.6943,58.2014,0,1
Scenario67,5,62.7513,59.757,0,2
Scenario67,5,62.6728,56.1536,500,1
Scenario67,5,63.0467,59.2,500,2
Scenario67,5,62.4475,55.6556,1000,1
Scenario67,5,63.2031,56.345,1000,2
Scenario67,5,59.7874,43.1619,1500,1
Scenario67,5,60.6373,39.7373,1500,2
Scenario67,5,61.0201,43.9318,2000,1
Scenario67,5,61.7598,43.755,2000,2
Scenario67,5,61.9892,52.0529,2500,1
Scenario67,5,62.6172,52.6424,2500,2
Scenario68,1,63.0297,58.4084,0,1
Scenario68,1,63.0368,59.2651,0,2
Scenario68,1,63.2319,59.02,500,1
Scenario68,1,63.989,61.0645,500,2
Scenario68,1,63.8547,61.2931,1000,1
Scenario68,1,64.339,61.8067,1000,2
Scenario68,1,63.7012,60.7087,1500,1
Scenario68,1,64.4786,61.6483,1500,2
Scenario68,1,63.7893,61.2555,2000,1
Scenario68,1,64.6167,61.4008,2000,2
Scenario68,1,63.5149,58.2834,2500,1
Scenario68,1,64.2887,58.1931,2500,2
Scenario68,1,62.8515,41.9551,3000,1
Scenario68,1,63.8143,45.6811,3000,2
Scenario68,1,62.5855,48.6292,3500,1
Scenario68,1,63.2306,49.8832,3500,2
Scenario68,1,62.6064,55.7844,4000,1
Scenario68,1,63.1282,56.0134,4000,2
Scenario68,1,62.9012,54.6632,4500,1
Scenario68,1,63.4851,58.1287,4500,2
Scenario68,2,62.9541,60.5461,0,1
Scenario68,2,62.956,59.8031,0,2
Scenario68,2,63.1376,60.2604,500,1
Scenario68,2,63.8547,60.5037,500,2
Scenario68,2,63.7386,61.6829,1000,1
Scenario68,2,64.2405,61.5854,1000,2
Scenario68,2,63.6867,61.6285,1500,1
Scenario68,2,64.4322,61.6598,1500,2
Scenario68,2,63.8156,62.2396,2000,1
Scenario68,2,64.4971,61.2278,2000,2
Scenario68,2,63.7122,61.9073,2500,1
Scenario68,2,64.5495,61.1174,2500,2
Scenario68,2,63.4687,58.8844,3000,1
Scenario68,2,64.3624,59.6053,3000,2
Scenario68,2,62.9113,59.4918,3500,1
Scenario68,2,63.6926,57.982,3500,2
Scenario68,2,62.7282,58.2927,4000,1
Scenario68,2,63.5071,57.5836,4000,2
Scenario68,2,63.0727,59.617,4500,1
Scenario68,2,63.9666,59.0628,4500,2
Scenario68,3,62.9528,58.9967,0,1
Scenario68,3,62.9059,59.3573,0,2
Scenario68,3,63.0174,58.6324,500,1
Scenario68,3,63.6454,61.0389,500,2
Scenario68,3,63.6608,62.171,1000,1
Scenario68,3,64.3349,61.6699,1000,2
Scenario68,3,63.7362,61.6116,1500,1
Scenario68,3,64.3949,61.9079,1500,2
Scenario68,3,63.8174,61.5496,2000,1
Scenario68,3,64.5057,61.6867,2000,2
Scenario68,3,63.636,60.1135,2500,1
Scenario68,3,64.3376,61.6302,2500,2
Scenario68,3,63.112,50.2457,3000,1
Scenario68,3,63.9774,51.0559,3000,2
Scenario68,3,62.6766,49.1932,3500,1
Scenario68,3,63.3008,50.4948,3500,2
Scenario68,3,62.4621,52.5403,4000,1
Scenario68,3,62.9466,51.5369,4000,2
Scenario68,3,62.7841,54.8059,4500,1
Scenario68,3,63.2745,54.5122,4500,2
Scenario68,4,62.9554,57.2127,0,1
Scenario68,4,63.1209,60.4284,0,2
Scenario68,4,63.1963,60.409,500,1
Scenario68,4,63.8043,60.0474,500,2
Scenario68,4,63.5642,61.1841,1000,1
Scenario68,4,64.354,61.7644,1000,2
Scenario68,4,63.5575,60.1096,1500,1
Scenario68,4,64.2982,62.1346,1500,2
Scenario68,4,63.6384,61.6914,2000,1
Scenario68,4,64.4697,62.8265,2000,2
Scenario68,4,63.587,61.0998,2500,1
Scenario68,4,64.3863,62.0778,2500,2
Scenario68,4,63.124,56.3481,3000,1
Scenario68,4,64.3701,57.7654,3000,2
Scenario68,4,62.6856,60.2198,3500,1
Scenario68,4,63.5893,60.9211,3500,2
Scenario68,4,62.4928,58.5136,4000,1
Scenario68,4,63.1692,60.1143,4000,2
Scenario68,4,62.7575,57.0698,4500,1
Scenario68,4,63.4248,58.9853,4500,2
Scenario68,5,62.691,57.9934,0,1
Scenario68,5,62.7393,59.7743,0,2
Scenario68,5,62.9777,57.2852,500,1
Scenario68,5,63.4259,60.2248,500,2
Scenario68,5,63.5625,60.9492,1000,1
Scenario68,5,64.2412,62.136,1000,2
Scenario68,5,63.4719,61.1607,1500,1
Scenario68,5,64.2805,61.4726,1500,2
Scenario68,5,63.53,61.259,2000,1
Scenario68,5,64.5496,62.0828,2000,2
Scenario68,5,63.3966,57.5549,2500,1
Scenario68,5,64.2711,54.3656,2500,2
Scenario68,5,63.1224,52.5382,3000,1
Scenario68,5,63.8737,36.8274,3000,2
Scenario68,5,62.5271,58.904,3500,1
Scenario68,5,63.3949,56.9563,3500,2
Scenario68,5,62.4054,57.5314,4000,1
Scenario68,5,63.1029,58.3937,4000,2
Scenario68,5,62.8047,59.1864,4500,1
Scenario68,5,63.4504,54.9212,4500,2
Scenario69,1,63.2789,59.2388,0,1
Scenario69,1,63.1976,60.3537,0,2
Scenario69,1,63.1651,60.3644,500,1
Scenario69,1,63.6039,60.3653,500,2
Scenario69,1,62.8822,56.5343,1000,1
Scenario69,1,63.5667,59.3158,1000,2
Scenario69,1,60.4738,41.2709,1500,1
Scenario69,1,61.5313,46.5603,1500,2
Scenario69,1,61.8619,51.0893,2000,1
Scenario69,1,62.079,47.6859,2000,2
Scenario69,1,62.765,57.2286,2500,1
Scenario69,1,62.8353,49.1185,2500,2
Scenario69,2,63.0563,59.7436,0,1
Scenario69,2,63.0236,59.1717,0,2
Scenario69,2,62.7347,59.8477,500,1
Scenario69,2,63.3928,58.0776,500,2
Scenario69,2,62.797,57.8913,1000,1
Scenario69,2,63.1488,52.3759,1000,2
Scenario69,2,60.4396,43.5774,1500,1
Scenario69,2,60.6418,40.0109,1500,2
Scenario69,2,62.0891,48.5631,2000,1
Scenario69,2,61.9798,45.9889,2000,2
Scenario69,2,62.8578,53.0493,2500,1
Scenario69,2,62.8857,52.6663,2500,2
Scenario69,3,62.7042,58.5087,0,1
Scenario69,3,63.0213,59.3668,0,2
Scenario69,3,62.7046,59.4953,500,1
Scenario69,3,63.5657,61.2326,500,2
Scenario69,3,62.5874,57.1054,1000,1
Scenario69,3,63.2674,59.2632,1000,2
Scenario69,3,59.4425,33.6764,1500,1
Scenario69,3,60.4138,41.6174,1500,2
Scenario69,3,61.0502,48.2751,2000,1
Scenario69,3,61.8589,51.495,2000,2
Scenario69,3,61.975,50.9374,2500,1
Scenario69,3,63.1405,55.7597,2500,2
Scenario69,4,62.9316,59.537,0,1
Scenario69,4,63.3555,60.2502,0,2
Scenario69,4,63.0197,60.5709,500,1
Scenario69,4,63.7766,60.1475,500,2
Scenario69,4,62.754,58.7518,1000,1
Scenario69,4,63.9426,58.5391,1000,2
Scenario69,4,60.3874,30.4522,1500,1
Scenario69,4,62.1736,42.9595,1500,2
Scenario69,4,61.5892,49.0937,2000,1
Scenario69,4,62.7048,45.1576,2000,2
Scenario69,4,62.6591,50.8245,2500,1
Scenario69,4,63.3367,49.7344,2500,2
Scenario69,5,63.2519,59.6419,0,1
Scenario69,5,62.9998,60.2105,0,2
Scenario69,5,63.0672,60.0547,500,1
Scenario69,5,63.4378,57.5052,500,2
Scenario69,5,62.809,56.2637,1000,1
Scenario69,5,63.231,55.2603,1000,2
Scenario69,5,59.9043,44.6589,1500,1
Scenario69,5,60.8338,25.5471,1500,2
Scenario69,5,61.4205,49.2763,2000,1
Scenario69,5,62.394,51.8008,2000,2
Scenario69,5,62.4335,55.0339,2500,1
Scenario69,5,63.3713,57.8446,2500,2
Scenario70,1,63.2688,59.2667,0,1
Scenario70,1,63.1956,60.3445,0,2
Scenario70,1,63.4032,60.4967,500,1
Scenario70,1,63.8382,61.1275,500,2
Scenario70,1,63.9006,61.8117,1000,1
Scenario70,1,64.3199,61.518,1000,2
Scenario70,1,63.9741,61.7649,1500,1
Scenario70,1,64.3694,61.6696,1500,2
Scenario70,1,64.017,61.8951,2000,1
Scenario70,1,64.7261,61.0726,2000,2
Scenario70,1,64.0134,61.4395,2500,1
Scenario70,1,64.5417,60.7122,2500,2
Scenario70,1,63.5694,57.5004,3000,1
Scenario70,1,64.2996,59.3114,3000,2
Scenario70,1,62.9677,56.9337,3500,1
Scenario70,1,63.6384,57.3407,3500,2
Scenario70,1,62.8626,58.8247,4000,1
Scenario70,1,63.4498,56.1364,4000,2
Scenario70,1,63.0742,59.3177,4500,1
Scenario70,1,64.0578,58.5317,4500,2
Scenario70,2,63.0527,59.8177,0,1
Scenario70,2,63.0224,59.1716,0,2
Scenario70,2,63.0374,59.4958,500,1
Scenario70,2,63.6373,58.202,500,2
Scenario70,2,63.698,61.5876,1000,1
Scenario70,2,64.1991,61.07,1000,2
Scenario70,2,63.7174,61.4492,1500,1
Scenario70,2,64.3917,61.7744,1500,2
Scenario70,2,63.9663,62.2685,2000,1
Scenario70,2,64.5643,60.7215,2000,2
Scenario70,2,63.7845,61.0977,2500,1
Scenario70,2,64.572,60.8513,2500,2
Scenario70,2,63.5186,57.0781,3000,1
Scenario70,2,64.3362,52.7352,3000,2
Scenario70,2,62.8739,59.7827,3500,1
Scenario70,2,63.6178,57.8214,3500,2
Scenario70,2,62.7936,59.0251,4000,1
Scenario70,2,63.3359,55.4607,4000,2
Scenario70,2,63.0974,57.3044,4500,1
Scenario70,2,63.6719,55.7832,4500,2
Scenario70,3,62.692,58.4727,0,1
Scenario70,3,62.987,59.334,0,2
Scenario70,3,62.9742,60.225,500,1
Scenario70,3,63.6857,60.7466,500,2
Scenario70,3,63.5606,61.604,1000,1
Scenario70,3,64.4862,61.3257,1000,2
Scenario70,3,63.6173,61.1486,1500,1
Scenario70,3,64.6277,61.5017,1500,2
Scenario70,3,63.7578,61.5496,2000,1
Scenario70,3,64.8093,61.138,2000,2
Scenario70,3,63.4267,58.6586,2500,1
Scenario70,3,64.2433,52.0826,2500,2
Scenario70,3,62.7748,46.2717,3000,1
Scenario70,3,63.0583,35.2925,3000,2
Scenario70,3,62.3099,52.732,3500,1
Scenario70,3,63.1423,47.6015,3500,2
Scenario70,3,62.4144,56.317,4000,1
Scenario70,3,63.3275,54.1869,4000,2
Scenario70,3,62.8333,59.2246,4500,1
Scenario70,3,63.8775,56.844,4500,2
Scenario70,4,62.9366,59.5189,0,1
Scenario70,4,63.3615,60.2538,0,2
Scenario70,4,63.2885,60.774,500,1
Scenario70,4,64.0605,60.2488,500,2
Scenario70,4,63.5508,61.1652,1000,1
Scenario70,4,64.6149,62.3686,1000,2
Scenario70,4,63.5563,60.6618,1500,1
Scenario70,4,64.6669,61.6889,1500,2
Scenario70,4,63.6406,60.9052,2000,1
Scenario70,4,64.748,61.9929,2000,2
Scenario70,4,63.5459,60.5326,2500,1
Scenario70,4,64.7104,62.3312,2500,2
Scenario70,4,63.162,58.1349,3000,1
Scenario70,4,64.3273,50.7536,3000,2
Scenario70,4,62.7055,59.1794,3500,1
Scenario70,4,63.6081,59.8424,3500,2
Scenario70,4,62.6074,59.2762,4000,1
Scenario70,4,63.3842,60.0568,4000,2
Scenario70,4,62.8918,60.1942,4500,1
Scenario70,4,63.6525,58.9806,4500,2
Scenario70,5,63.2547,59.6513,0,1
Scenario70,5,62.9932,60.196,0,2
Scenario70,5,63.2828,60.2597,500,1
Scenario70,5,63.7275,59.0671,500,2
Scenario70,5,63.8413,61.5958,1000,1
Scenario70,5,64.2919,61.4127,1000,2
Scenario70,5,63.8078,61.4357,1500,1
Scenario70,5,64.2507,58.6013,1500,2
Scenario70,5,63.8375,62.0134,2000,1
Scenario70,5,64.3466,61.9712,2000,2
Scenario70,5,63.647,60.4542,2500,1
Scenario70,5,64.53,61.0763,2500,2
Scenario70,5,63.2812,56.2546,3000,1
Scenario70,5,64.3347,55.1943,3000,2
Scenario70,5,62.6783,53.6699,3500,1
Scenario70,5,63.7667,59.4966,3500,2
Scenario70,5,62.5863,55.2303,4000,1
Scenario70,5,63.4178,59.6211,4000,2
Scenario70,5,63.0099,57.2352,4500,1
Scenario70,5,63.6779,61.0649,4500,2
Scenario71,1,62.9915,60.0622,0,1
Scenario71,1,62.802,55.5293,0,2
Scenario71,1,62.8471,58.9897,500,1
Scenario71,1,63.223,60.3249,500,2
Scenario71,1,63.3546,60.1854,1000,1
Scenario71,1,63.7293,61.0852,1000,2
Scenario71,1,61.9296,45.697,1500,1
Scenario71,1,62.7421,51.1851,1500,2
Scenario71,1,62.5838,53.2844,2000,1
Scenario71,1,62.7676,54.2526,2000,2
Scenario71,1,62.9002,54.7685,2500,1
Scenario71,1,62.8211,56.7679,2500,2
Scenario71,2,62.7955,60.1219,0,1
